url,titulo,texto,status,local,data_hora,problem_type,product_type,category,texto2
https://www.reclameaqui.com.br/electrolux/geladeira-com-defeito_pud1GJ5tFJho6Myr/,Geladeira com defeito,Bom dia ganhei uma geladeira de presente da marca electrolux comprada pelo aplicativo magazine Luiza estou tendo um grande poblema com essa geladeira tem quatro meses já mandaro o técnico falo que não podia fazer nada que er normal esse barulho nunca vim uma geladeira dessa mais o barulho inorme que acaba acorda minha filha eu minha esposa quase toda madrugada parece que ela está se desmontando por favor só quero que resolva não posso fica com minha geladeira dessa forma e uma falta de respeito vende uma geladeira desse jeito pro consumidor ligo ligo pra electrolux eles só fica me enrolando falando q vão liga fico esperando só me enrola não liga por favor pesso ajuda ?,,Rio de Janeiro - RJ,26/07/2024 às 10:31,Eletrodomésticos,Geladeira-Refrigerador,Produto com defeito,--
https://www.reclameaqui.com.br/electrolux/electrolux-em-decadencia_IreLExEgppsH-ayD/,Electrolux em decadência,"Comprei um microondas da marca Electrolux e o recebi no dia 17/07/24. Desde o primeiro uso o equipamento apresentou ruídos um pouco acima do esperado. No dia 22/07/24 ou seja, 5 dias após o recebimento, o equipamento simplesmente parou de funcionar. Só aciona o display. Abri ordem de serviço para verificação e a assistência técnica indicada em Porto Alegre age como se estivessem fazendo um favor. Cancelaram minha solicitação, porque alegaram que eu preciso levar o microondas na assistência técnica. Por outro lado, o SAC da Electrolux também não resolveu meu problema. Ou seja, preciso procurar uma assistência técnica e consertar algo NOVO, que usei 4 vezes. Electrolux é a marca de praticamente todos meus eletrodomésticos. Mas estou arrependido de ter comprado dessa vez, principalmente, por ter sido mais caro que a concorrência, sem contar no descaso pós venda.",,Porto Alegre - RS,26/07/2024 às 10:10,Eletrodomésticos,Micro-ondas,Má qualidade,--
https://www.reclameaqui.com.br/electrolux/forno-estragado-esperando-devolucao_re1S0bTe7mZTFumy/,Forno estragado esperando devolução,"Comprei um forno caro (código OE8EW) pela loja Eletrolux e ele veio estragado. Depois de duas visitas técnicas, solicitei a devolução do produto. Nunca usei o forno. Faz 5 dias que fiz a solicitação e eles não entraram em contato nem retiraram o produto. Estou com um forno a um mês sem poder usar porque não funciona e sem poder comprar outro porque eles não realizam a devolução. Para piorar tentei mais de dez vezes ligação com a fábrica e eles não conseguem me transferir e não resolvem o problema. Não comprem forno Eletrolux.",,Pelotas - RS,26/07/2024 às 09:37,Eletroportáteis,Forno elétrico,Forno não funciona,--
https://www.reclameaqui.com.br/electrolux/defeito-cronico-oculto-na-pistola-de-jato-alta-pressao_b84yVkFOda_dxrJd/,Defeito crônico oculto na pistola de jato alta pressão.,"ADQUIRIR UMA LAVADORA ELETROLUX ALTA PRESSÃO ULTRA WASH 2200 PSI ,PORÉM TIVE UM PROBLEMA COM A PISTOLA ,ONDE USEI UMAS 5 VEZES E COMECOU VAZAR AGUA NA PISTOLA ,COMECEI PESQUISAR SOBRE O PROBLEMA NA INTERNET PRA SABER O QUE SERIA E FALARAM QUE E UM CACHINBO QUE FICA DENTRO DA PISTOLA QUE RACHA E FICA VAZANDO AGUA ,PORQUE NAO ALGUENTA A PRESSÃO,ONDE VIR VARIOS RELATOS DE MAL QUALIDADE DO PRODUTO ,O SEJA PROBLEMA CRÔNICO OCULTO ,COMO NÃO USAVA MAQUINA PARA LAVAR CONTANTE,ACABEI PERDENDO O TEMPO DE TROCA PELA GARANTIA ,E SO FUI PERCEBER TARDE DO PROBLEMA .ACABEI ADQUIRINDO A COMPRA DE OUTRA PISTOLA POREM CHEGOU E COM ALGUNS ALGUMAS LAVADAS DE CARRO QUE FIZ NOVAMENTE PARA MINHA SURPRESA O PROBLEMA SE REPETIU NOVAMENTE.FICA AQUI REGISTRADO MINHA DECEPÇÃO COM A MARCA ONDE FABRINCAM PRODUTOS BONS COM PERÇA DE MAL QUALIDADE ,ONDE PELO QUE ANALIZEI ESSE PROBLEMA VEM ACONTECENDO MUITO COM PESSOAS QUE ADQUIREM A LAVADORA E NAO FOI RESOLVIDO ESSE PROBLEMA COM A PISTOLA.

#Defeito-crônico-oculto-da pistola-de alta pressão.",,Livramento de Nossa Senhora - BA,26/07/2024 às 09:37,--,--,--,"Consideração final do consumidor
30/07/2024 às 16:28
Referente ao atendimento resposta rápida e preocupado em resolver o problema ,a questão e a insatisfação com o produto o qual tem acessórios de baixa qualidade ,o qual deixa a desejar,e hoje no mercado vale a pena olhar bem sobre o produto , informações de pessoas que compraram e que falam de pontos positivo e negativo ,o qual se estivesse atento a isso não teria comprado essa lavadora por apresentar muito esse problema com a pistola ,e fica registrado aqui a empresa buscar melhorar a qualidade dos seus produtos o qual pequenas coisas assim acaba deixando pontos negativo a marca,mais referente a marca em si muito boa ,a insatisfação e só mesmo com a compra que fiz o qual arrependi,pelo valor pago e não receber a qualidade necessária e apresentada do produto.
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
6"
https://www.reclameaqui.com.br/electrolux/cesto-oxidado_ZbxLSLhDP3Tu_Fq4/,cesto oxidado,"Realizei a compra do produto Airfryer Eletrolux 3,2L EAF15 no dia 10/05/2024.
O cesto do produto está totalmente oxidado com três meses de uso!
Foi feita a cura antes de utilizar o produto, a lavagem é feita de maneira correta.
Gostaria fosse feita a troca do produto, pois43 tem 12 meses de garantia!",,Cambé - PR,26/07/2024 às 09:36,--,--,--,--
https://www.reclameaqui.com.br/electrolux/fogao-estragado_Zun2VuVvR8ue4ABI/,Fogão estragado,"Bom dia,
Tenho um fogão electrolux 56 SAB e quando comprei adquirir a garantia da loja porém está sem cobertura.
Os queimadores não funcionam, apenas um com muita dificuldade. O fogão está novo, todo conservado e não precisa ser trocado, mas não sei o motivo de exatamente os queimadores se degradarem tanto. Gostaria muito de uma assistência da electrolux.",,Salvador - BA,26/07/2024 às 09:34,Eletrodomésticos,Fogão-Forno,Produto com defeito,--
https://www.reclameaqui.com.br/electrolux/pontos-shell-box_qsn_BCCGQtFAaiem/,Pontos Shell box,"No dia 05/07 fiz uma solicitação de 250,00 dos meus pontos da corrida dos campeões para usar no Shell box, não recebi nenhum e-mail de confirmação, o saldo saiu da carteira estou tentando contato desde então , uma única vez consegui contato pelo telefone e falaram que eu deveria entrar em contato com a Shell, entrei em contato e eles disseram que não localizaram meu pedido, tentei contato novamente mas ninguém me responde ou atende",,Camboriú - SC,26/07/2024 às 09:24,--,--,--,--
https://www.reclameaqui.com.br/electrolux/forno-a-gas-de-embutir_jaljUIpfC-iYCPPh/,Forno a Gás de embutir,Gostaria de uma posição da electrolux sobre os gastos relacionados ao conserto/solução do problema do forno como mencionado na última reclamação já fechada.,,Franca - SP,26/07/2024 às 08:33,Não encontrei meu problema,Forno elétrico,Produto com defeito,--
https://www.reclameaqui.com.br/electrolux/maquina-de-lavar-17kg-electrolux-led_CnGxOqkJ8ODzDTOZ/,Máquina de lavar 17kg Electrolux led,Comprei a máquina que na soltava fiapos !solta e engole roupas!fora que está com displays estragado!foi comprada 13/03/2024!já faz uma semana que estou esperando retorno das peças!mas acho correto trocar a máquina por uma nova!já que está dando defeito!não recomendo a comprar!a empresa faz pouco caso com os clientes!!,,Sapucaia do Sul - RS,26/07/2024 às 07:51,--,--,--,--
https://www.reclameaqui.com.br/electrolux/se-vc-nao-quiser-ser-humilhado-nao-compre-o-fogao-eletrolux_0PerUP9PAHNhwMh6/,Se vc nao quiser ser HUMILHADO Não compre o Fogao Eletrolux,"Pois comprei essa é minha 3 reclamações, pois o Fogão enferruja as peças com menos de 03 meses de uso, as partes de plástico derretem e uma bomba. É pra internar as peças só tem 03 meses de garantia. O meu já foi trocado agora novamente querem trocar e ainda com humilhação dizendo que vai verificar se vai ser grátis pq a garantia passou. Sendo que o problema é reensidente, nas mesmas peças comprei um Fogão caro mas que não vale nada. Vou procurar o PROCOM pois não vai querer fogão consertado 2 vezes. Não comprei pois qdo dar problema vc é humilhado",,Santarém - PA,25/07/2024 às 22:12,Não encontrei meu problema,Fogão-Forno,Má qualidade,--
https://www.reclameaqui.com.br/electrolux/assistencia-tecnica-ruim_-BQHsk9LcvFAg_ZO/,Assistência técnica ruim,"Apesar de concluído o reparo, passei cerca de 25 dias sem máquina de lavar por causa de um erro do próprio técnico da assistência, tendo que lavar roupa numa lavanderia. E tudo que me ofereceram como compensação foi seis meses de extensão da garantia.

A Electrolux precisa rever o padrão das empresas que escolhe como represetantes oficiais de sua assistência técnica.",,Rio de Janeiro - RJ,25/07/2024 às 21:35,Eletrodomésticos,Lavadora de roupas e Tanquinho,Assistência técnica,"Consideração final do consumidor
03/08/2024 às 10:47
Boa empresa e bom atendimento ao cliente, mas a terceirização de sua assistência técnica precisa de revisão.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/electrolux/ferro-modelo-sie60_dCYlE_pPfrk6c1YV/,Ferro Modelo SIE60,"Em 24/11/2024 foi feito uma compra de um ferro à vapor da Electrolux, modelo SIE60.
Em 23/06/2024 (quase sete meses depois) a tomada do ferro esquentou estava com cheiro de queimado. Quando retirei vi que a parte plástica do pino do ferro começou a derreter. É importante destacar que a voltagem do ferro é compatível com instalação elétrica da casa (127V).
Em 12 de julho levei na assistência técnica Ordem de Serviço (OS) n 4562 e disseram que a garantia do ferro não cobre a troca do cabo. Portanto solicito um ferro novo já que não consigo utilizar mais o aparelho e a garantia não cobre a troca do cabo.",,Belo Horizonte - MG,25/07/2024 às 20:30,Eletroportáteis,Ferro de passar,Produto com defeito,--
https://www.reclameaqui.com.br/electrolux/tampa-de-vidro-do-fogao-estourou_RAPKbGpzLsaBb3mF/,Tampa de vidro do fogão estourou,"Comprei um Fogão 5 Bocas Electrolux Branco Automático com Ultra em agosto de 2023, conforme nota fiscal em anexo. Até então tudo normal, na data de 25/07 me deparei com o a tampa de vidro do fogão totalmente estraçalhada. Solicito uma solução junto à Electrolux, o fogão quase não foi usado.",,Linhares - ES,25/07/2024 às 20:20,Eletrodomésticos,Fogão-Forno,Produto quebrou com pouco tempo de uso,--
https://www.reclameaqui.com.br/electrolux/filtro-eletrolux_GyKV-8a0q20GnPTu/,Filtro eletrolux,"Há um mês comprei um purificador de água da eletrolux e a tinta do play já saiu, muito fraca.",,Salvador - BA,25/07/2024 às 20:20,Eletroportáteis,Barbeador elétrico,Má qualidade,--
